asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,product_availability,coupon_text,book_formats,unit_price,unit_count,book_format,product_byline,price_missing,has_discount
B0H8Y6KX3W,"HP 14 Laptop for Students and Home Use, Intel Processor N150, 16GB RAM | 128GB UFS+256GB MSD, 14&quot; HD Display, Wi-Fi 6, 1-Year Microsoft 365, Copilot AI Key, Built‑in Speakers, Willow Green, W/Mouse",379.99,379.99,USD,4.3,24,https://www.amazon.com/dp/B0H8Y6KX3W,https://m.media-amazon.com/images/I/71X5zih24EL._AC_UY654_QL65_.jpg,1,379.99,False,False,False,False,500+ bought in past month,"FREE delivery Tomorrow, Sep 11",True,,,,,,,,,False,False
B0H2Q53NQ8,HP New Everyday Slim Laptop • Microsoft 365 • Intel N150 CPU • 128GB SSD • Long Battery Life • Copilot AI • Win 11,299.99,599.99,USD,,0,https://www.amazon.com/dp/B0H2Q53NQ8,https://m.media-amazon.com/images/I/71jvwscT2HL._AC_UY654_QL65_.jpg,1,299.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tomorrow, Sep 11",False,,,,,,,,,False,True
B00QYRLHHS,"Microsoft Surface Laptop Go 12.4&quot; Touch 4GB 64GB eMMC Core™ i5-1035G1 1.0GHz WIN11H, Platinum (Renewed)",164.95,178.45,USD,5.0,3,https://www.amazon.com/dp/B00QYRLHHS,https://m.media-amazon.com/images/I/61Lch9RoPHL._AC_UY654_QL65_.jpg,1,164.95,False,False,False,False,50+ bought in past month,"FREE delivery Thu, Sep 17Or fastest delivery Tomorrow, Sep 11Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,False,True
B0HF7QB2Y4,"KAIGERR Gaming Laptop, Laptops with AMD Ryzen 7430U(Up to 4.3GHz), 16GB DDR4 512GB SSD Laptop Computer, 15.6inch Windοws 11 Laptop, 1920P FHD Display, WiFi 6, USB3.2, Type_C Global Recycled Standard",,,USD,5.0,10,https://www.amazon.com/dp/B0HF7QB2Y4,https://m.media-amazon.com/images/I/716Ckj4xXcL._AC_UY654_QL65_.jpg,1,,False,False,True,True,New on Amazon in past month,"Join Prime to get FREE delivery Sun, Sep 13Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,True,False
B0FW4X5MXV,Acer Nitro V 16 AI Gaming Laptop 16&quot; WUXGA IPS 180Hz AMD Zen 4 Octa-Core Ryzen 7 260 32GB RAM 1TB SSD GeForce RTX 5050 (Up to 421 AI Tops) Backlit Win11 w/ICP Acc,,,USD,4.4,8,https://www.amazon.com/dp/B0FW4X5MXV,https://m.media-amazon.com/images/I/81AugPIkbuL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Sat, Sep 12Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,True,False
B0H31VJCL8,"Razer Blade 18 (2026) Gaming Laptop, RTX 5090, 64GB DDR5, 2TB, Black | Intel Ultra 9 290HX, 18&quot; UHD+ 240Hz / FHD+ 440Hz Dual Mode Display, Wi-Fi 7, TB5, Upgradeable Memory, Windows 11",,,USD,3.6,4,https://www.amazon.com/dp/B0H31VJCL8,https://m.media-amazon.com/images/I/71oF37XHv8L._AC_UY654_QL65_.jpg,1,,False,False,False,False,,FREE delivery Sep 25 - Oct 7Or fastest delivery Sep 25 - Oct 5,False,,,,,,,,,True,False
B0HD6YRYBX,"HP 17 inch FHD Laptop Computer, AMD Ryzen 5 7430U, 32GB RAM, 1TB SSD | 17.3” FHD Display, Windows 11 Pro, Copilot AI for Business and Student, Wi-Fi 6, BT 5.4, Fast Charge, Accessories",899.99,899.99,USD,5.0,4,https://www.amazon.com/dp/B0HD6YRYBX,https://m.media-amazon.com/images/I/716fKAl3D9L._AC_UY654_QL65_.jpg,1,899.99,False,False,False,False,,"FREE delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0H2DF5TJ1,"Lenovo V15 15.6&quot; FHD Laptop 2026 Edition, IdeaPad Slim 3i, Intel 4-Core CPU | 128GB SSD, Copilot AI, Ultra-Portable, Long Battery Life, Numeric Keypad, Office 365, Windows 11 for Students &amp; Office",349.98,649.99,USD,4.4,45,https://www.amazon.com/dp/B0H2DF5TJ1,https://m.media-amazon.com/images/I/81DWx6Wlc1L._AC_UY654_QL65_.jpg,1,349.98,False,False,False,False,200+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,Limited time deal,,,,,,,,False,True
B0GRK41MM1,"Lenovo ThinkPad P16 Gen 3 w/Ultra 7 255HX, 64GB DDR5, NVIDIA RTX PRO 3000 | Blackwell 12GB GDDR7 GPU, 2TB Gen5 Performance SSD, 16&quot; WQUXGA 3840x2400 100%DCI-P3 800nits Non-Touch Display, Intel 20 Core",,,USD,5.0,1,https://www.amazon.com/dp/B0GRK41MM1,https://m.media-amazon.com/images/I/61P4fYkdDqL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Tomorrow, Sep 11",False,,,,,,,,,True,False
B087N73SHT,"HP 14 14&quot; HD SVA Anti-Glare Micro-Edge WLED-backlit Laptop for Students, AMD Athlon 3050U 2.3GHz up to 3.2GHz, 4GB DDR4, 128GB SSD, Wi-Fi 5, Bluetooth 4.2, HDMI, Webcam, Windows 10 S, Accessory Bundle",219.0,219.0,USD,4.4,417,https://www.amazon.com/dp/B087N73SHT,https://m.media-amazon.com/images/I/71ZGLRcKWxL._AC_UY654_QL65_.jpg,1,219.0,False,False,False,False,50+ bought in past month,"FREE delivery Wed, Sep 16Or fastest delivery Tomorrow, Sep 11Only 9 left in stock - order soon.",False,,Only 9 left in stock - order soon.,,,,,,,False,False
B0DWMLHYJ5,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 256 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 15-fc0399nr Global Recycled Standard",499.98,499.98,USD,4.4,1599,https://www.amazon.com/dp/B0DWMLHYJ5,https://m.media-amazon.com/images/I/71XTCkgshfL._AC_UY654_QL65_.jpg,15,416.99,False,False,False,True,400+ bought in past month,"FREE delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0HC756KRF,Lenovo IdeaPad Slim 3 • 15.6&quot; FHD Business Laptop • AMD Ryzen 5 • 8GB RAM DDR5 • 256GB SSD • 2026 Edition • Windows 11,499.99,499.99,USD,4.6,289,https://www.amazon.com/dp/B0HC756KRF,https://m.media-amazon.com/images/I/715VmZCBJ9L._AC_UY654_QL65_.jpg,1,499.99,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Fri, Sep 18",False,,,,,,,,,False,False
B0GR1F53WV,"Apple 2026 MacBook Pro Laptop with Apple M5 Max chip with 18-core CPU and 32-core GPU: Built for AI, 16.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 2TB SSD, Wi-Fi 7; Silver",,,USD,4.7,19,https://www.amazon.com/dp/B0GR1F53WV,https://m.media-amazon.com/images/I/61Ec63l+gmL._AC_UY654_QL65_.jpg,1,,False,False,True,False,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,True,False
B0HDBYYGPJ,"HP Pavilion 15&quot; FHD Laptop 2026, Intel Processor, 16GB RAM, 512GB SSD | Long Battery Life, Portable Design, WiFi 6, Microsoft 365, Windows 11 for Students &amp; Office, Silver",549.97,899.0,USD,4.5,132,https://www.amazon.com/dp/B0HDBYYGPJ,https://m.media-amazon.com/images/I/717i+KAmzoL._AC_UY654_QL65_.jpg,1,549.97,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,Limited time deal,,,,,,,,False,True
B0HG9P3CJT,"15.6&#x27;&#x27; AI Laptop with Office 365, 6GB RAM 128GB SSD | Win 11 Home Laptops Computer, IPS FHD, 180°Viewing, Quad-Core Processor, Type-C, Portable Thin Business Student Laptops",259.98,439.99,USD,5.0,9,https://www.amazon.com/dp/B0HG9P3CJT,https://m.media-amazon.com/images/I/711KQJBO1aL._AC_UY654_QL65_.jpg,1,259.98,False,False,True,False,New on Amazon in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,Limited time deal,,,,,,,,False,True
B0H8BWQ2NW,Lenovo IdeaPad Slim 3i • 15.6&quot; FHD Laptop with Microsoft Office Included • Intel Core i3-N305 • 8GB DDR5 • 128GB SSD • Win 11,429.99,429.99,USD,4.6,713,https://www.amazon.com/dp/B0H8BWQ2NW,https://m.media-amazon.com/images/I/61EGQOMX0ML._AC_UY654_QL65_.jpg,1,429.99,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Fri, Sep 18",False,,,,,,,,,False,False
B0H941PVY6,"HP 14 Laptop, Intel N150, 4GB DDR5 RAM, 128GB SSD, Windows 11",299.99,699.99,USD,4.3,43,https://www.amazon.com/dp/B0H941PVY6,https://m.media-amazon.com/images/I/61ZSxwWToYL._AC_UY654_QL65_.jpg,2,259.99,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12",False,Limited time deal,,,,,,,,False,True
B0FQHZYDKT,"HP 17.3&quot; Touchscreen Business Copilot AI Laptop PC, Intel Ultra 5 225U, 64GB DDR5 RAM, 2TB SSD, Wi-Fi 6, Win11 Home, Backlit Keyboard, Webcam Shutter, Fingerprint Reader, Bundle with PCO Laptop Cooler",,,USD,5.0,1,https://www.amazon.com/dp/B0FQHZYDKT,https://m.media-amazon.com/images/I/71J9T7+GFBL._AC_UY654_QL65_.jpg,1,,False,False,True,False,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Thu, Sep 17",False,,,,,,,,,True,False
B0FKSF2ZHC,"Lenovo V15 G5 Next Gen Business Laptop, 15.6″ FHD Anti-Glare Display | Intel 8-Core i5-13420H (Beat i7-1355U), 16GB DDR5 RAM, 512GB SSD, WiFi 6, BT5.2, Windows 11 Pro- for Professional Workstation",749.99,749.99,USD,5.0,4,https://www.amazon.com/dp/B0FKSF2ZHC,https://m.media-amazon.com/images/I/71bGSlXvqrL._AC_UY654_QL65_.jpg,1,749.99,False,False,True,False,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B0H1ML78JK,"Lenovo ThinkBook 16 Gen 8 Laptop, Intel Core Ultra 7, 16GB DDR5, 512GB SSD | 16&quot; laptop, fingerprint security, Win 11 Pro, DDR5 memory, SSD storage, ideal for business professionals",,,USD,4.2,72,https://www.amazon.com/dp/B0H1ML78JK,https://m.media-amazon.com/images/I/81n-5oSQWvL._AC_UY654_QL65_.jpg,1,,False,False,False,False,100+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,Limited time deal,,,,,,,,True,False
B09XN8VN9S,"HP 17 Laptop, 17.3&quot; HD+ Touchscreen, Intel Core i7-1255U Processor, 16GB RAM, 256GB SSD, Webcam, HDMI, Backlit Keyboard, Wi-Fi, Windows 11 Home, Silver",769.0,769.0,USD,4.7,14,https://www.amazon.com/dp/B09XN8VN9S,https://m.media-amazon.com/images/I/71MUhny6I0L._AC_UY654_QL65_.jpg,1,769.0,False,False,False,False,,"FREE delivery Tomorrow, Sep 11Only 18 left in stock - order soon.",False,,Only 18 left in stock - order soon.,,,,,,,False,False
B0GWPBXX45,"Dell 16&quot; FHD+ Touchscreen Business Laptop, AMD Ryzen 7 250, 64GB DDR5, 5TB Storage(4TB SSD+1TB Docking Station Set), AMD Radeon Graphics, Backlit Keyboard, HD Webcam, Wi-Fi 6, Win11 Pro, Black",,,USD,,0,https://www.amazon.com/dp/B0GWPBXX45,https://m.media-amazon.com/images/I/91JxLBn720L._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Thu, Sep 17",False,,,,,,,,,True,False
B0H6WRBSSQ,"Lenovo V14 14&quot; FHD 1920x1080 Laptop, 10-Core 13th Generation Intel i7-1355U, 16GB DDR4, 1TB SSD, Intel Iris Xe Graphics, Shared, Wi-Fi 6 720p HD Camera, Win11 Pro w/ONT 32GB USB",699.0,699.0,USD,,0,https://www.amazon.com/dp/B0H6WRBSSQ,https://m.media-amazon.com/images/I/61Vl7S70dfL._AC_UY654_QL65_.jpg,1,699.0,False,False,False,False,,"FREE delivery Sep 15 - 17Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0FCTFGTPY,"Dell 15.6 Laptop, AMD Ryzen 5 7520U with Radeon 610M, Windows 11 Home | FHD 120Hz IPS, LPDDR5, 512GB SSD, Wi‑Fi 5, Bluetooth, Carbon Black, DC15255 ENERGY STAR EPEAT",459.99,499.99,USD,4.3,224,https://www.amazon.com/dp/B0FCTFGTPY,https://m.media-amazon.com/images/I/71jQbkYw5KL._AC_UY654_QL65_.jpg,12,216.2,False,False,True,True,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B0D6PHQVSV,"ASUS Lightweight 15.5&quot; Full HD Laptop, Windows 11 Home OS, Intel Celeron Processor Up to 2.76GHz, 4GB LPDDR4, 128GB SSD, Backlit Keyboard, Star Black (Renewed)",256.99,256.99,USD,4.0,722,https://www.amazon.com/dp/B0D6PHQVSV,https://m.media-amazon.com/images/I/81iWt-wCcpL._AC_UY654_QL65_.jpg,7,226.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B0HB34JGXB,"Dell 16 Laptop DC16255 Touchscreen, 16GB DDR5, 1TB SSD, AMD Ryzen 7 250 | 16 TOPS AI NPU, Up to 5.1GHz, DDR5 5600MT/s, 16&quot; FHD+ IPS 300 Nits, Wi-Fi 6, Bluetooth, Numeric Keypad, Windows 11 Pro",897.8,897.8,USD,5.0,4,https://www.amazon.com/dp/B0HB34JGXB,https://m.media-amazon.com/images/I/71AFFokAMBL._AC_UY654_QL65_.jpg,4,889.0,False,False,False,False,,"FREE delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0GXH4RJ37,"Dell Precision 7780 Mobile Workstation 17.3&quot; FHD Laptop, Intel Core i9-13950HX, 128GB RAM, 2TB NVMe SSD, NVIDIA RTX ADA 3500 12GB, HDMI, USB-C, Wi-Fi, BT - Windows 11 Pro - AI Copilot, Grey",,,USD,5.0,1,https://www.amazon.com/dp/B0GXH4RJ37,https://m.media-amazon.com/images/I/71XhHtKPP9L._AC_UY654_QL65_.jpg,2,,False,False,False,False,,"FREE delivery Fri, Sep 18",False,,,,,,,,,True,False
B0B2FB1KN7,"Dell Latitude 5520 Business Laptop, 15.6&quot; FHD Display, Intel Core i5-1135G7 vPRO, 16GB RAM, 512GB SSD, IR Camera, HDMI, Backlit Keyboard, Wi-Fi 6, RJ-45, Thunderbolt 4, Windows 11 Pro",999.21,999.21,USD,4.3,22,https://www.amazon.com/dp/B0B2FB1KN7,https://m.media-amazon.com/images/I/71lq44Ru6dL._AC_UY654_QL65_.jpg,2,449.99,False,False,False,False,,FREE delivery Sep 24 - 30,False,,,,,,,,,False,False
B0FDZ3XGXK,"Dell Alienware 18 Area-51 Gaming Laptop 18&quot; 2.5K WQXGA Anti-Glare Display (Intel Ultra 9 275HX, GeForce RTX 5090, 64GB DDR5, 2TB PCIe SSD, Wi-Fi 7, Backlit KYB, Bluetooth 5.4, Windows 11 Home)",,,USD,4.5,21,https://www.amazon.com/dp/B0FDZ3XGXK,https://m.media-amazon.com/images/I/61VUrc4sn7L._AC_UY654_QL65_.jpg,8,,False,False,False,False,,"FREE delivery Wed, Sep 16Or fastest delivery Tue, Sep 15Only 14 left in stock - order soon.",False,,Only 14 left in stock - order soon.,,,,,,,True,False
B0HBB7W9JV,"15.6&quot; AI Laptop with Office 365, 6GB RAM 128GB SSD, Win 11 Laptops | 7000mAh Battery, IPS FHD, 180°Viewing, Quad-Core Processor, Type-C, WiFi 5, Portable Thin Business Student Laptops",233.99,259.99,USD,4.3,21,https://www.amazon.com/dp/B0HBB7W9JV,https://m.media-amazon.com/images/I/71rwy1fJgWL._AC_UY654_QL65_.jpg,1,233.99,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Sun, Sep 13Or Non-members get FREE delivery Tue, Sep 15Only 15 left in stock - order soon.",True,Limited time deal,Only 15 left in stock - order soon.,,,,,,,False,True
B0BXRD41GM,"ASUS 2023 Vivobook Go 15 Laptop, 15.6&quot; FHD Display, AMD Ryzen 5 7520U Processor, 8GB RAM, 512GB SSD, Windows 11 Home, Mixed Black, E1504FA-AS52 ENERGY STAR",429.99,429.99,USD,4.3,148,https://www.amazon.com/dp/B0BXRD41GM,https://m.media-amazon.com/images/I/71tj1W5NoQL._AC_UY654_QL65_.jpg,1,429.99,False,False,True,True,400+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0HBPN2HQ8,"HP 2026 Essential Laptop, Intel CPU, 128GB Storage, Copilot AI+Office 365 | LED Display, Longtime Battery Life, Portable Size &amp; Lightweight, Windows 11 Home for Students &amp; Business",319.99,549.98,USD,4.5,12,https://www.amazon.com/dp/B0HBPN2HQ8,https://m.media-amazon.com/images/I/81TbkxaNk1L._AC_UY654_QL65_.jpg,1,319.99,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,Limited time deal,,,,,,,,False,True
B0GKFW8VCF,"Acer Aspire Laptop 2026, Touchscreen, Intel Ultra 7 258V, 32GB RAM+1TB SSD | Backlit KB, USB-C HUB, Lifetime Office 365, Long Battery Life, Windows 11 Home, Copilot AI for Business &amp; Creators, Gray",,,USD,4.8,42,https://www.amazon.com/dp/B0GKFW8VCF,https://m.media-amazon.com/images/I/81hTCEtkBmL._AC_UY654_QL65_.jpg,1,,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,Limited time deal,,,,,,,,True,False
B0H5NRTQZV,"2026 Latest 15.6&#x27;&#x27; Laptop Win 11, 12th Gen Intel 3.4GHz Quad-Core Processor (Beat i7-7600U), 8GB RAM 256GB SSD, 1080p FHD Display, Backlit Keyboard, 8000mAh Battery, Mini-HDMI, WiFi5, TF Card Slot",279.99,449.99,USD,5.0,5,https://www.amazon.com/dp/B0H5NRTQZV,https://m.media-amazon.com/images/I/617uSTZGAnL._AC_UY654_QL65_.jpg,1,279.99,False,False,True,False,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B0H1DDM93V,"Lenovo ThinkPad E14 Gen 7 (14&quot;), Intel Core Ultra 7 258V, 32 GB LPDDR5X, 1 TB SSD, Intel Arc 140V GPU, Windows 11 Pro 64",,,USD,4.2,33,https://www.amazon.com/dp/B0H1DDM93V,https://m.media-amazon.com/images/I/61lTFYcJkQL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,FREE delivery Sep 16 - 18Or fastest delivery Sep 16 - 17Only 4 left in stock - order soon.,False,,Only 4 left in stock - order soon.,,,,,,,True,False
B0FK453MMS,"Lenovo Legion Pro 7i Gen 10 w/Ultra 9, RTX 5090, 64GB RAM, 2TB,16” OLED | Gaming Laptop w/ Intel Core Ultra 9 275HX 24C, NVIDIA GeForce RTX 5090 24GB, 2TB NVMe SSD, WQXGA 500 nits 240Hz, Win 11 Home",,,USD,4.6,36,https://www.amazon.com/dp/B0FK453MMS,https://m.media-amazon.com/images/I/515W50hwJmL._AC_UY500_QL65_.jpg,7,,False,False,False,False,,"FREE delivery Thu, Sep 17Or fastest delivery Sep 11 - 14Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,True,False
B0H8SLBL9T,"HP 17.3&quot; FHD Laptop, 64GB RAM, 2TB SSD AMD Ryzen 5 7430U CPU | Fast Charge, AI Copilot Key, HDMI, Wi-Fi 6, Large Display, Windows 11 Pro Computer for Business &amp; Home w/Accessories",,,USD,4.7,48,https://www.amazon.com/dp/B0H8SLBL9T,https://m.media-amazon.com/images/I/71sAnZZGD6L._AC_UY654_QL65_.jpg,1,,False,False,False,False,100+ bought in past month,FREE delivery Sep 16 - 18Or fastest delivery Sep 15 - 16,False,Limited time deal,,,,,,,,True,False
B0H1BHS63H,"Lenovo 2026 laptop, 15.6&quot; FHD, 16GB DDR5, 512GB SSD, Copilot AI+Intel CPU | WiFi 6 &amp; Bluetooth, Windows 11 Home, Office 365, Long Battery Life &amp; Portable Design, Ideal for for Business &amp; Students",649.98,819.99,USD,4.4,54,https://www.amazon.com/dp/B0H1BHS63H,https://m.media-amazon.com/images/I/71WMFnjA4hL._AC_UY654_QL65_.jpg,1,649.98,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,Limited time deal,,,,,,,,False,True
B0HF3J55CY,"18.5 Inch Gaming Laptop with 7000 mAh Battery,AMD Ryzen 7430U UP to 4.3GHZ | AMD Radeon RX Vega 7,16GB DDR4 RAM 512GB SSD,WiFi 6,Type-C,2026 Windows 11 Laptops Computer for Business Office Student Global Recycled Standard",,,USD,4.6,12,https://www.amazon.com/dp/B0HF3J55CY,https://m.media-amazon.com/images/I/715V4VP-nfL._AC_UY654_QL65_.jpg,1,,False,False,False,True,New on Amazon in past month,"FREE delivery Sep 16 - 17Or fastest delivery Wed, Sep 16Only 19 left in stock - order soon.",True,,Only 19 left in stock - order soon.,You pay $919.99 with coupon,,,,,,True,False
B0H82PWX5B,"HP Essential 17.3&quot; HD+ Touchscreen Laptop with i7-1355U, 64GB DDR4+ 1TB | HD Camera with Privacy Shutter, Wi-Fi 6, Fingerprint Reader, Full-size Backlit Keyboard, Windows 11 Home, Silver",,,USD,5.0,1,https://www.amazon.com/dp/B0H82PWX5B,https://m.media-amazon.com/images/I/71Jl-aMs8tL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Tomorrow, Sep 11",False,Save 5%,,,,,,,,True,False
B0H9XYGRW7,"Lenovo ThinkPad E16, Intel Ultra 5 225H, 64GB DDR5 &amp; 1TB SSD, Win 11 Pro | Laptop Computer for Business Daily Work, Fingerprint Reader, Backlit Keyboard, Long Battery Life &amp; Fast Charging, AI-Ready",,,USD,4.3,301,https://www.amazon.com/dp/B0H9XYGRW7,https://m.media-amazon.com/images/I/71XoySmzdWL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,True,False
B0DW6D21ZB,"HP ProBook 465 G11 Business Laptop, 16&quot; WUXGA IPS Display, AMD Ryzen 7 7735U Processor, Windows 11 Pro, FP Reader, Backlit KB, Wi-Fi 6E, PLUSERA 8-in-1 Hub, Pike Silver (16GB RAM | 1TB SSD)",,,USD,4.3,142,https://www.amazon.com/dp/B0DW6D21ZB,https://m.media-amazon.com/images/I/51VpvSmjBQL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Sat, Sep 12",False,Limited time deal,,,,,,,,True,False
B0CNLX5Y8G,HP 15 Laptop in Silver Intel i3 8GB 256GB SSD 15.6in FHD W11 (DYS-Renewed),349.99,349.99,USD,4.5,50,https://www.amazon.com/dp/B0CNLX5Y8G,https://m.media-amazon.com/images/I/610nE-uYUEL._AC_UY654_QL65_.jpg,5,295.9,False,False,True,False,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0FT7FKTKP,"Dell Inspiron 15 3530 Touchscreen Laptop Computer, Core i7-1355U (Up to 5.0GHz), 15.6&quot; LED FHD, 32 GB RAM, 1 TB SSD, Intel Iris Xe Graphics, Wi-Fi 6, Copilot-AI, Windows 11 Pro",932.05,932.05,USD,4.2,3,https://www.amazon.com/dp/B0FT7FKTKP,https://m.media-amazon.com/images/I/61dWlzpebyL._AC_UY654_QL65_.jpg,1,932.05,False,False,False,False,,"FREE delivery Thu, Sep 17Or fastest delivery Tomorrow, Sep 11Only 9 left in stock - order soon.",False,,Only 9 left in stock - order soon.,,,,,,,False,False
B0G2T512W3,Lenovo Legion Pro 7i – AI-Powered Gaming Laptop – Intel® Core Ultra 7 255HX – 16&quot; WQXGA PureSight OLED Display – 240Hz – NVIDIA® GeForce RTX™ 5070 Ti – 32GB Memory – 2TB Storage – PC GamePass,,,USD,4.3,118,https://www.amazon.com/dp/B0G2T512W3,https://m.media-amazon.com/images/I/81SKqogPgCL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,,,,True,False
B0D6GQ4ZMQ,"Lenovo V-Series V15 Business Laptop, 15.6&quot; FHD Display, AMD Ryzen 7 7730U, 16GB RAM, 512GB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black Global Recycled Standard",709.99,709.99,USD,4.3,67,https://www.amazon.com/dp/B0D6GQ4ZMQ,https://m.media-amazon.com/images/I/71TN6dLVcsL._AC_UY654_QL65_.jpg,6,659.99,False,False,False,True,50+ bought in past month,"FREE delivery Fri, Sep 18Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
