asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,coupon_text,product_badge,product_availability,book_format,product_byline,price_missing,has_discount
B0CSDLXJJN,لابتوب فوسترو 3000 3520 (2022) من ديل | شاشة FHD 15.6 بوصة | كور i3-256GB SSD - ذاكرة RAM 8GB | 2 كور بسرعة 4.1GHz - وحدة المعالجة المركزية ويندوز 11 برو الجيل 11,,,SAR,4.5,2,https://www.amazon.sa/dp/B0CSDLXJJN,https://m.media-amazon.com/images/I/81EBruFFYML._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0BSLLF6F6,لابتوب ام اس اي نوت بوك سليم 15 انش للالعاب، شاشة 15.6 انش FHD 144Hz، انتل كور i7-13620H، انفيديا جيفورس RTX 4050، ذاكرة RAM 16GB، SSD 512GB، ويندوز 11 هوم بلس، رمادي كوزموس,,,SAR,3.9,21,https://www.amazon.sa/dp/B0BSLLF6F6,https://m.media-amazon.com/images/I/7122DljWhFL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأربعاء، 16 سبتمبر,False,,,,,,True,False
B0GHRP3C23,لابتوب كيويو 16 انش كور i5 8210Y حتى 3.6GHz، 16GB RAM SSD 512GB نوت بوك (16GB RAM + 1TB SSD),,,SAR,4.0,21,https://www.amazon.sa/dp/B0GHRP3C23,https://m.media-amazon.com/images/I/71QiSObw02L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الاثنين، 21 سبتمبرتبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0HD9QZ51P,لاب توب لادو شاه كور i5-8365U 8GB RAM 256GB SSD | معالج الجيل الثامن، ويندوز 10، كاميرا ويب مدمجة، تخزين SSD سريع، تصميم صغير,,,SAR,,0,https://www.amazon.sa/dp/B0HD9QZ51P,https://m.media-amazon.com/images/I/41i667S-sGL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0836JYCF1,ايسر لاب توب اسباير جو 15 | رايزن 7 | 32 جيجابايت | 1 تيرابايت | مع مزود | شاشة 15.6 انش FHD IPS | AMD رايزن 7 5825U | ذاكرة رام 32 جيجابايت | هارد SSD 1 تيرابايت | بطاقة رسومات AMD | ويندوز 11 |,,,SAR,4.2,49,https://www.amazon.sa/dp/B0836JYCF1,https://m.media-amazon.com/images/I/71znThB0tzL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 13 - 14تبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0BCG8WJ75,جهاز نوت بوك 250 G9 15.6 بوصة كور i5 رام 16 جيجابايت رام SSD 512 جيجابايت من اتش بي، موديل 6F216EA,,,SAR,4.2,378,https://www.amazon.sa/dp/B0BCG8WJ75,https://m.media-amazon.com/images/I/714OOWzUf2L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الخميس، 24 سبتمبر,False,,,,,,True,False
B0892J87TP,لابتوب لينوفو 15.6 انش FHD، رايزن 3 حتى 3.50 GHz، RAM 8GB Ddr4 SSD NVME M.2 500GB HDMI، كاميرا ويب، واي فاي، ويندوز 10+ اوفيس 2019، كيبورد كويرتي ايطالي,549.7,549.7,SAR,4.2,489,https://www.amazon.sa/dp/B0892J87TP,https://m.media-amazon.com/images/I/51pqHcjBnLL._AC_UL960_QL65_.jpg,1,463.0,False,False,False,False,,توصيل مجاني,False,,,,,,False,False
B0FX57CPDS,MSI لابتوب العاب كاتانا 15 اتش اكس، شاشة 15.6 انش QHD للالعاب، انتل كور i7 14650HX، RTX 5070 8GB، ذاكرة RAM 16GB، SSD 1TB، ويندوز 11، كيبورد RGB، اسود,,,SAR,5.0,2,https://www.amazon.sa/dp/B0FX57CPDS,https://m.media-amazon.com/images/I/515Pz6KTo+L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 13 - 14,False,,,,,,True,False
B0FJ7FB51C,لابتوب مايكروسوفت سيرفس 13 بوصة (أحدث إصدار)|ثماني النواة، كوبايلوت مع كمبيوتر، سناب دراجون اكس بلس، رام 16 جيجابايت، SSD 512 جيجابايت | Violet، المملكة العربية السعودية، لوحة مفاتيح إنجليزي/عربي,,,SAR,4.0,12,https://www.amazon.sa/dp/B0FJ7FB51C,https://m.media-amazon.com/images/I/71vgiG5oXyL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,True,,,,,,True,False
B0DTC5N26L,لينوفو سليم 7i اصدار اورا - 2025 - كوبايلوت + كمبيوتر - وحدة المعالجة المركزية كور الترا 7 256 فولت - شاشة 14 انش WUXGA OLED - ذاكرة 16GB - تخزين 1TB - رمادي لونا,,,SAR,4.4,59,https://www.amazon.sa/dp/B0DTC5N26L,https://m.media-amazon.com/images/I/71tQzKiXmNL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 13 - 14تبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0H3NSTMWX,ثاندروبوت لابتوب العاب RTX 5070، شاشة 17.3 انش QHD 165Hz، انتل كور i7-13620H، ذاكرة RAM DDR5 32GB، SSD 1TB، كيبورد RGB، ويندوز 11 برو,,,SAR,,0,https://www.amazon.sa/dp/B0H3NSTMWX,https://m.media-amazon.com/images/I/715RKzCerQL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,عرض لمدة محدودة,,,,True,False
B0BW8CLN2B,اسس لابتوب فيفو بوك 15 X1504VA-BQ2890W انتل كور 5 120U 15.6 انش [15.6] FHD 8GB DDR4-SDRAM 512GB SSD واي فاي 6 [802.11ax] ويندوز 11 هوم ارجينتو (VIVOBOOK X1504VA SILVER C5 1200W U) 0-8G,,,SAR,4.0,13,https://www.amazon.sa/dp/B0BW8CLN2B,https://m.media-amazon.com/images/I/71ELNzag47L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B09ZKBL2FQ,كمبيوتر محمول لاتيتيود 5520 من ديل، 15.6 بوصة، دقة عالية 1366 × 768، معالج كور i7-1185G7، قرص صلب SSD 512 جيجابايت - ذاكرة رام 16 جيجابايت، 4 أنوية عند 4.4 جيجاهرتز، ويندوز 11 برو، أسود,,,SAR,2.3,3,https://www.amazon.sa/dp/B09ZKBL2FQ,https://m.media-amazon.com/images/I/71KKXUW1MuL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,True,False
B0G43TMBVM,لينوفو معالج ايديا باد سليم 3 14IRU8 انتل كور i5-13420H | ذاكرة RAM DDR5 16GB | 512GB M.2 NVMe SSD | بطاقة رسومات انتل UHD | 14 انش WUXGA (1920×1200) IPS 300 وحدة مضيئة في البكسل، شاشة مضادة للتوهج,,,SAR,4.0,1,https://www.amazon.sa/dp/B0G43TMBVM,https://m.media-amazon.com/images/I/61xT6bzvGqL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 17 - 19يشحن من خارج السعودية,False,,,,,,True,False
B09B7B56ZC,لاب توب اسوس بشاشة OLED FHD 14 بوصة، UX8406CA-QL078W، معالج انتل كور الترا 9 285H (16 كور)، RAM 32GB DDR5/ 1TB، كاميرا FHD، شحن نوع سي، 1.65 كجم، كيبورد لاسلكية عربي وإنجليزي، ويندوز 11 من اسوس، أسود,,,SAR,,0,https://www.amazon.sa/dp/B09B7B56ZC,https://m.media-amazon.com/images/I/71SMfbLDVvL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,True,False
B0DTN2RZ1Q,MSI لابتوب العاب فيكتور 16 HX AI 16 انش 144Hz FHD+ انتل كور الترا 7-255HX، انفيديا جيفورس RTX 5070Ti، 16GB DDR5، 512GB NVMe SSD، ثاندربولت 5، واي فاي 6E، ويندوز 11 هوم، رمادي كوزمو A2XWHG-212US,,,SAR,3.8,49,https://www.amazon.sa/dp/B0DTN2RZ1Q,https://m.media-amazon.com/images/I/71yLESsmgmL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 23 - 24يشحن من خارج السعودية,False,,,,,,True,False
B08NRB9W3P,HP نوت بوك ايليت بوك 840 G7 14 انش - انتل كور i5 - 8GB DDR4 RAM - 256GB SSD - ويندوز 10 برو - بطاقة رسومات انتل UHD 620 - بدون لمس - جديد,,,SAR,5.0,4,https://www.amazon.sa/dp/B08NRB9W3P,https://m.media-amazon.com/images/I/610AApktisL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 13 - 14تبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0DY6NVC64,لابتوب من ديل، بمعالج انتل، شاشة 15.6 بوصة، وذاكرة رام 8 جيجابايت,,,SAR,4.2,4,https://www.amazon.sa/dp/B0DY6NVC64,https://m.media-amazon.com/images/I/61jFL7sF33L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0D5HZVQDL,لابتوب من لينوفو، بمعالج ميدياتك، شاشة 14 إنش، وذاكرة رام 4 جيجابايت,,,SAR,4.3,515,https://www.amazon.sa/dp/B0D5HZVQDL,https://m.media-amazon.com/images/I/61BRKJYlOSL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأربعاء، 16 سبتمبرأو توصيل أسرع الثلاثاء، 15 سبتمبرتبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0H8CYWWFM,HP كمبيوتر اومني بوك 3 14 انش الجيل القادم بالذكاء الاصطناعي، شاشة 2K (1920×1200)، سناب دراجون X X1-26-100، ذاكرة RAM 16GB، SSD 512GB، وحدة معالجة رسومات كوالكوم ادرينو، ويندوز 11 هوم، فضي جليدي، قماش,,,SAR,,0,https://www.amazon.sa/dp/B0H8CYWWFM,https://m.media-amazon.com/images/I/71YR-73JNXL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0GK27Z38L,لابتوب فيفوبوك 16 بوصة FDH WUXGA / X1605VA-MB2772WS / انتل كور 9-270H /16 ذاكرة مستديمة DDR5 / 512 جيجابايت M.2 NVMe / ويندوز 11 ولوحة مفاتيح عربي إنجليزي و1.8 كجم / 11 | أسود / HD وغالق من اسوس,,,SAR,2.0,1,https://www.amazon.sa/dp/B0GK27Z38L,https://m.media-amazon.com/images/I/71qGAk0hRzL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبر,False,,,,,,True,False
B0D8Z1YY7S,لابتوب لينوفو ايديا باد سليم 3 15IRH8 بمعالج انتل كور i5-13420H و8GB LPDDR5-4800 و512GB SSD وشاشة 15.6 بوصة FHD وحقيبة لابتوب مجانية 15.6 بوصة بفتحة علوية وويندوز 11H، لون اركتيك جراي، 83EM00DXAD,,,SAR,4.0,10,https://www.amazon.sa/dp/B0D8Z1YY7S,https://m.media-amazon.com/images/I/71mL2bTUqiL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0DT1MJP2V,لابتوب ايديا باد 1i بشاشة لمس FHD 15.6 بوصة ومعالج انتل كور i5-1235U وذاكرة RAM 16GB وSSD 512GB وكاميرا ويب وHDMI وواي فاي 6 وويندوز 11 هوم من لينوفو، أزرق,,,SAR,4.3,176,https://www.amazon.sa/dp/B0DT1MJP2V,https://m.media-amazon.com/images/I/71PCVp1dbdL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0F11447PL,لابتوب للألعاب V16 شاشة 16 بوصة WUXGA بتردد 144 هرتز معالج انتل كور7 240H وبطاقة انفيديا جيفورس RTX 5060 ذاكرة 16 جيجابايت سعة تخزين 512 جيجابايت نظام ويندوز 11من اسوس، لون أسود غير لامع V3607VM-ES74,,,SAR,4.3,26,https://www.amazon.sa/dp/B0F11447PL,https://m.media-amazon.com/images/I/71jUWgXKPvL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0836HNVDV,ايسر لابتوب اسباير جو 15 (AG15-72P-5903)، شاشة 15.6 انش IPS FHD، انتل كور 5 120U، ذاكرة RAM 16GB، SSD 512GB، بطاقة رسومات انتل، ويندوز 11، كيبورد QWERTZ فضي,,,SAR,4.7,73,https://www.amazon.sa/dp/B0836HNVDV,https://m.media-amazon.com/images/I/71-+hjZgBlL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيأو توصيل أسرع الخميس، 24 سبتمبر,False,,,,,,True,False
B0GTL89JBN,لينوفو لابتوب ثينك باد E16 الجيل الثالث 16 انش WUXGA 1920x1200 IPS، انتل الترا 7 16 نواة 255H 8GB DDR5 512GB SSD جرافيكس ثاندربولت 4 واي فاي 6E 720p كاميرا HD ويندوز 11 برو اوفيس 2024 بروفيشينال بلس,,,SAR,,0,https://www.amazon.sa/dp/B0GTL89JBN,https://m.media-amazon.com/images/I/61BdXXvmYAL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0FFHPZR3C,اسس لابتوب العاب تي يو اف F16 (جايجر رمادي) | انفيديا RTX 5050 8GB | انتل كور i7 14650HX | 16GB RAM | 1TB SSD | شاشة 16 انش FHD+ 165Hz | ويندوز 11 [FX608JHR-RV001W],,,SAR,3.7,4,https://www.amazon.sa/dp/B0FFHPZR3C,https://m.media-amazon.com/images/I/71O1gFUTyzL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبرتبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0FDM4CMXM,جيجابايت ايرو X16؛ كوبيلوت + كمبيوتر - 165Hz 2560x1600 WQXGA - انفيديا جيفورس RTX 5070 - AMD رايزن AI 9 HX 370-1TB SSD مع 32GB DDR5 RAM - ويندوز 11 هوم - ابيض قمري ايرو X16 2WHA3USC64DH,,,SAR,4.1,34,https://www.amazon.sa/dp/B0FDM4CMXM,https://m.media-amazon.com/images/I/61+aCvEhftL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,True,,,,,,True,False
B0F4DLN17X,لابتوب 15-fc0045sa من إتش بي بمعالج إيه إم دي رايزن 3 وشاشة 15.6 inches ورام 8.0 جيجابايت وهارد 256.0 جيجابايت SSD,,,SAR,4.4,97,https://www.amazon.sa/dp/B0F4DLN17X,https://m.media-amazon.com/images/I/71qqbBFhedL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 18 - 19أو توصيل أسرع سبتمبر 17 - 18تبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0FJ8GCH64,اسس لابتوب العاب تي يو اف F16 (2025)، شاشة 16 انش FHD+ 165Hz، انتل كور i7-14650HX، 32GB DDR5 RAM، 1TB PCIe 4.0 SSD، انفيديا جيفورس RTX 5060 8GB، كيبورد RGB، ويندوز 11، رمادي ميكا (مطور),,,SAR,3.6,8,https://www.amazon.sa/dp/B0FJ8GCH64,https://m.media-amazon.com/images/I/71ZZBh5tFjL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 13 - 14تبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0DL6GS247,لابتوب لينوفو ايديا باد سليم 3 15IAH8 بمعالج انتل كور i5-12450H وذاكرة RAM 8GB وSSD 512GB وبطاقة رسومات مدمجة وشاشة FHD مقاس 15.6 بوصة وويندوز 11 هوم,,,SAR,4.0,18,https://www.amazon.sa/dp/B0DL6GS247,https://m.media-amazon.com/images/I/71mL2bTUqiL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 13 - 14تبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0F195W823,لابتوب نيترو V 16S AI من أيسر بمعالج إيه إم دي رايزن 7 شاشة 16.0 انش رام 32.0 جيجابايت كرت 8.0 جيجابايت 1000.0 جيجابايت SSD مع AI و180Hz,,,SAR,4.3,327,https://www.amazon.sa/dp/B0F195W823,https://m.media-amazon.com/images/I/71HHF2jUnpL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0GK26D2CS,لابتوب اسوس فيفوبوك جو 14 بوصة FHD/ E1404FA-EB1259W/اي ام دي رايزن 5 / ذاكرة رام 16G DDR5/تخزين 512GB M.2 NVMe /1.38كيلوجرام/ لوحة مفاتيح عربي-انجليزي ولوحة أرقام/كاميرا HD وغالق خصوصية/فضي/ويندوز 11,,,SAR,5.0,1,https://www.amazon.sa/dp/B0GK26D2CS,https://m.media-amazon.com/images/I/61HorrveFEL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,False,,,,,,True,False
B0D8Z1G6M7,لينوفو لابتوب ايديا باد سليم 3 14IAN8، انتل كور i3-N305، 8 جيجا بايتال بي دي ار ار5-4800، 512جيجابايت اس اس ديM.2.1 اف اتش دي، لينوفو مجاني 40سم تحميل علوي، رمادي اركتيك، ويندوز11H، 82XA0039AD,,,SAR,3.8,13,https://www.amazon.sa/dp/B0D8Z1G6M7,https://m.media-amazon.com/images/I/61TWU-eWwdL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبر,False,,,,,,True,False
B0CHS52Z93,لابتوب فيفو بوك X1504VA من اسوس، انتل كور I5-1335U / ذاكرة رام 8 جيجابايت / 512 SSD / شاشة FHD/WIN 15.6 بوصة / ويندوز 11 / لوحة مفاتيح عربي-إنجليزي، كوايت بلو,,,SAR,3.3,15,https://www.amazon.sa/dp/B0CHS52Z93,https://m.media-amazon.com/images/I/51hxC3P4OyL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبر,False,,,,,,True,False
B0GR74K1CF,لابتوب آبل ماك بوك نيو 2026 13 بوصة شريحة A18 برو شاشة ليكويد ريتينا مصممة لذكاء اصطناعي وذكاء آبل وذاكرة موحدة 8 جيجابايت ووسيط تخزين ذو حالة ثابتة 256 جيجابايت، إنجليزي، إصدار لوحة مفاتيح بلغة عربية,,,SAR,4.2,33,https://www.amazon.sa/dp/B0GR74K1CF,https://m.media-amazon.com/images/I/61yHzuw8VBL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,True,,,,,,True,False
B0DTPMWDD8,لابتوب اتش بي 255 G10 للأعمال بشاشة 15.6 بوصة نوع IPS دقة FHD ومعالج ايه ام دي رايزن 5 7530U وذاكرة رام 16GB وهارد SSD بسعة 512GB وبطاقة رسومات AMD راديون وكيبورد انجليزي وويندوز 11، ونظام التشغيل,,,SAR,3.5,46,https://www.amazon.sa/dp/B0DTPMWDD8,https://m.media-amazon.com/images/I/51XihXA8LZL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 13 - 14,False,,,,,,True,False
B0GR6C636H,لابتوب آبل ماك بوك نيو 2026 13 بوصة شريحة A18 برو شاشة ليكويد ريتينا مصممة لذكاء اصطناعي وذكاء آبل وذاكرة موحدة 8جيجابايت وSSD 512 جيجابايت وخاصية تعرف باللمس، بينك، عربي,,,SAR,4.9,37,https://www.amazon.sa/dp/B0GR6C636H,https://m.media-amazon.com/images/I/61MxIxzYvUL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,True,,,,,,True,False
