title,source,link,price,imageUrl,rating,ratingCount,productId,position,device_category
Asus Vivobook 15 Laptop Intel Core 7-150U Processor Ram 512GB SSD Intel Graphics,Microless.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:11892879385700949114,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,645.75",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRQLZbghJy_3E8UfTuxAMPjk5Yxzeu06869jNGEiUDFh64Jskz3UujzqWcPMjQPNyoZwunAflv2bzKUxIv5f-YgvNY3ibwiYW_tJBbTukQ,5.0,1.0,11892879385700949114,40,laptops
"ابل - ماك بوك نيو NEO, بوصة ‎13 انش , معالج A18 Pro و‎القرص صلب SSD بسعة ‎‎512‎ جيجا, الرام 8, لون وردي هادىء‎",النجم الرقمي,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:7597713035649223017,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,199.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQfE1WUZtkcu4IYazQRCr3Vrhvb1iRWpSEkEB9B-NdwR4ueJzgfdnwh32PdPFo-DEruO5OYQKRkXtJ5JvTnIeQOB7hkx_S0NzBV_-oqjhwruISqwPRBUojKnzA,4.8,5400.0,7597713035649223017,1,laptops
"Lenovo Legion 5 15AHP10 Gaming Laptop 15.1"" WQXGA OLED 165Hz Display AMD Ryzen 7 260",Ubuy,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:7161623327600139467,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,495.05",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRZicBuHgv9DcZ-ieEJFGj-VhI8RDxx73Mu-7yRemkg1GdOI4nSx8sNeh0ekEzk33Gpzkz8x3c56l-xl5iAoycbJvRVqvm9IsHEI3oMVth4,4.4,36.0,7161623327600139467,2,laptops
Honor Magicbook Art 14 2025 3k Core Ultra 5 /7 32gb Ram 1tb 2tb Ssd By,eBay,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:1121307573487963716,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,253.87",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRbYT3iCqPuQZbsioOVahoCSPlxFZnGjf5eF14cdEFPUGpGenRMD5px_IavH_HJtrys-RXPSYCLBhTRZK8qiAPWdoev6pR8xsgzgRZqM8h_ZYZ26fvxiq110Q,,,1121307573487963716,3,laptops
Asus Laptop Asus TUF Gaming A15 Ryzen 9 7940HS / 16 GB / 1 TB / W11 / RTX 4070 / 144 Hz FA507XI-LP013W,Game City,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:5873805620541663733,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,543.70",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSEEw8jVR3o7tXo9n-IezRwvNvHrcc2tAmGWvpPzyyWNztYpNmiK0Mf0ZCf39S3hEOPdydeOUOecwdUPVYQ7cSUP0wLnj6YWSacUDXmghkQoa39B0q_OohN,4.3,46.0,5873805620541663733,4,laptops
لابتوب لينوفو IdeaPad Slim 3 15IRH10 / Intel Core i5-13420H / 8GB / 512GB SSD — جديد,mushtryati.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:1362101152008375226,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,375.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQGP-eTzKMHgeJxNpLdhlJZX9etVU4C8X8WrTHKUCikTLnpwNQa3gFFHmuq5tmlKkn8L01W0DiQbg7oVU8N_YuvKbVKfOtg55ePHPoUlVQ1,4.7,550.0,1362101152008375226,5,laptops
Lenovo V15 G4 Iru Intel Core i5 i5-13420H 39.6 cm Full HD DDR4-SDRAM SSD Wi-Fi,LetsTango.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:12796086074623215796,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,248.73",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRd8FfbL5FgLdYFCj0h4enZ75-7uyD5TOUINHdASnqzmi4ejEtYAKyca1sOFVxnSikByJmiGUAX4-_FRKRL4OtlC3FlHKTlhnb-ISzVqdmjw_0xLxH5Dhvn,4.3,109.0,12796086074623215796,6,laptops
Asus ROG Strix G16 G615JHR-S5096 Gaming Laptop Intel Core I7-14650HX Processor 32GB Ram 1TB SSD Storage NVIDIA GeForce RTX5050-8GB Graphics 16 Inch WQ,Godukkan.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:10691811097021527527,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,395.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRuiwTLJ4AMJkb7uaUXe2FTttJmHZWvnwcSH3ddE7dULNA4ae8327Sha9G6ehg1N7gcU84gKM3pR73EtBBZ3Gkr_OeFLqiWVTZVdZ8FUK0k,5.0,23.0,10691811097021527527,7,laptops
Apple MacBook Air 1.4GHz i5 | 11 in | 512 GB | Built-in Microphone | Silver,eBay - tronicscenter,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:13342631627265346099,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,042.01",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSTX_2-TOTYq4XvvTw5oKcFOfsIYDvy9QBJZlTSz7G2pfbXmUaoswSnfFKAdm90UYTgHSlN8qhSt4-ZQT1S5vzIuwogHfXJL_NuxiSSgY-7Dp10L8G-nzPqnw,,,13342631627265346099,8,laptops
MSI Modern 14 Intel Core i5 16GB RAM 512GB SSD 14 Inch Laptop,McGrocer,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:9018571905711164606,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,928.95",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQKsYC57wIUPmhPSk2Ack6AwkcyKo_szFobtsZIwuHIZfnhLrWpvVbZfsxpsrl4-1MhW99hm0wb5Gn2BTy1ujJB8Vdq2bINKtkt0nG2xNYBSbiRzmfURxU,4.0,10.0,9018571905711164606,9,laptops
Liblad Rasam G16 Gaming Laptop with i7-13620h CPU and Nvidia RTX 5050 8GB Graphics Card 500GB NVME SSD 16GB DDR5 RAM 16 inch 2k IPS display 180hz,ThaherTech,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:8250331895373935710,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,444.11",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS2LzBYV377vHWqvBdpYjC36m2yD1uGQ7pZeXFvpb6J69UEMNNpC4HF4WFAmNmPN8PEfub0k1LakZzURVvSTYllMo-vFcm0gUxZqkm34K7BDbdNZ3z9roVw,,,8250331895373935710,10,laptops
HP ProBook 450 G8 156 Laptop Intel Core 82N7006DPB,ubuy.com.sa,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:186268106653930276,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,969.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSeKHmRocx1xrippCX7KyKjEMQAnPkn9snw5mOtOgHuW3nAqb75Q3IArLJ34cZvgqlkvyAHoKLron6HkCV4smX129gTr7DGI--4yfytkuw,4.8,863.0,186268106653930276,11,laptops
Lenovo 2026 Premium Bussiness Laptop AMD 6-Core Ryzen 5 7535HS 16GB DDR5,Ubuy,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:7348786392737469704,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,451.35",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQqwPARiHAqahoRLM19X5sdqceQoOdyf5AOYgFV6K2fHenH49CHBsj-wZ5L4_Zyv8Lma8bS4kOPAXhvbw_ISNZgYCBojsE8Zh6y3oDXACk0,,,7348786392737469704,12,laptops
"Apple Macbook Air 6,2 A1466 2014 I5 4260u 1.40ghz 13"" 4gb 512gb Ssd",eBay - ocdepot,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:16849842649099298214,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 394.29,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT_QeqNp9Cs9rOaGc40qHMBebqS02P4U96cYqLy-fIrjVFQu_GVXJDcD1cpAaiswNwtk51HIIEn3iE9M6WDGTRFiXMC9x3gn9ixJFfJeUsQw6JH_s8Vm8erVQ,,,16849842649099298214,13,laptops
Lenovo Legion 9 18IAX10 Laptop – Intel Core Ultra 9 290HX Plus 64GB DDR5 RAM,Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:5398876382306056576,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 27,128.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTzJoTMUOhAle2Ey5SQo0iGWCX6qBoNLpzITSgwyf3PiJUr90m6qcbiUQcoC27gGoylHbH0tyVh_Lhbj8yzn7PPPrTmvebuEFe58FCGAlCWXpjv5az6Btt8PA,,,5398876382306056576,14,laptops
"Dell Latitude 5520 15.6'' FHD Non Touch Laptop, 11th Gen Intel Core i5-1145G7, 8GB DDR4 RAM, 512GB SSD, Nvidia GeForce MX450 Graphics, E ...",Arcad World Computer Systems,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:1299976611606008839,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,523.81",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR32ydVLgoS3GpN4TEhH4ItdfH6XzlfBOZcpYEXOb1U-nB0JXq90jYW8_xVICmiRCGUezrQzMzlHwoaI4agvAOop3EWrGKNcznKkv5ok5YJCvsMQtPm1FyZYA,,,1299976611606008839,15,laptops
Apple MacBook Air 15.3 inch with M5 Processor 16GB RAM 512GB SSD Laptop (2026 Model),McGrocer,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:6637720259643248981,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,769.69",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRfRkdOnIazufj5A_o1bgK3uTxrqcXJ8EkKFWjiIip8xF3msUATpVWjugPo0DCl9yn8TGbvAqOfNzsE4Mckdh0-EgvRUyxeKJOxBV2R78Hk5WLxKre_27GSbEQ,,,6637720259643248981,16,laptops
"Lenovo Canada Lenovo Refurbished Thinkpad T430 14"" laptop With i5 2.6Ghz Processor",balticdiag.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:3678700774753254218,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 873.74,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSFJUUqs_e9J249mOqWQ-CQd38wkr4fr-HO6RmrvK7M8ZM4EMeXIxGhx6ImEwTGkxK74cHdtNu-jR0vAgWXamOuW7vymifHUbXwa86k0rCbLEHZ5NWPZ1TeLQ,4.6,44.0,3678700774753254218,17,laptops
"Dell Latitude E7450 14"" Intel I5-5300u 8gb Ram No Hdd/os For",eBay - jcs_computer_store,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:3016112066382755654,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 158.67,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSDcwOWHGzCXcHctqVV5Iany-c-CICzoXmXJAF--fm1FZA6-hhumBBuWN4Sc9iDlXzYFYW7X39j0X_jc8KIggRhi8DQ2cLdYvBIFuN4jwPDoYMXk0qqaqCs,4.1,85.0,3016112066382755654,18,laptops
Lenovo V15 15.6 inch FHD Laptop AMD Ryzen 7 7730u,Ubuy,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:2262758799754860319,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 3,274.84",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQxM_G50mFzNB2RNDlbGsBA5HbIfZHIFnSfU28tTDekmxh0HYHZ6_cN5TGcp8pfMk1U9-jGxGMjUWbvcYlnj7KKJ4z65F7hhNy3ybhaCUyI,4.2,17.0,2262758799754860319,19,laptops
Acer Nitro V 16S Gaming Laptop – Intel Core 7 240H NVIDIA RTX 5060,Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:144336399391853990,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,157.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRGXSmXf7xGT7IEgokBfPwQNkaYFQIb6WKUIy7OtRevPWLBG-v-mZMsiQMadV78xs55-MY-9PRG_Kouz346AK4SZ3tm9XTJEiU8Y-RCbkO9AIlGt5kG6lkY,,,144336399391853990,20,laptops
"Lenovo 500w Gen 3 Student 2-in-1 Laptop, 11.6"" HD Touchscreen, Intel Pentium Silver N6000, 8GB RAM, 128GB SSD, HDMI, Webcam, MicroSD Card Reader,",Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:13010306501793162500,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 715.24,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRmRIivc-NsURXG97rIpZsRoCJwjeH6JD1swXrtjk31JVinfOwDd7tX2nWc33ikG1Fw9QSRrCmhaebA30a3odqg5rH2nhNF4zSz9Jdz_phe9hWBtfXCyhrs2Q,,,13010306501793162500,21,laptops
Customized Panasonic Toughbook CF-31 MK4 2.7GHz Touchscreen Fully Rugged | 13-13.9in. | 2.50-2.99GHz | Backlit Keyboard | USB 3.0 | Made in Japan,eBay - outdoor.laptops,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:11118794299866787439,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,619.32",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTW6j6URV5HXCax-MpaK6zfWNWaskSclESdSiAkJd3XUDTqPWGHZbZLu8k6QZ1KODk65w6wAwqLNbv9cO_ZLjQe-JUfvmXPsEuEvlbB8TBZCumw6Y6_dCTChQ,,,11118794299866787439,22,laptops
"Dell Pro 15 Essential Ryzen5-15.6""-16G-512SSD-Dos",724Alsak,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:8651249526132716501,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 115,866.58",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSvT6Xzu3RC9GtVg25CO3F3SxMijT3acn1rQgOBmFdMuvFLYBVuqq2_H3qb5K0dTTka9lDTivkTtGkyhrZqm-aDADOKGCmaruCOggvFYMESZTTu1pJqtIOFhA,,,8651249526132716501,23,laptops
ASUS ProArt P16 H7606WM OLED Laptop – AMD Ryzen AI 9 HX 370 32GB LPDDR5X,Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:11625515050495414981,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 11,412.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQcFTgzuSeAb6gwuuGvwP8iHIYjQ0Rr9Imc-2sDF5KikO41HMZ6IxHsZFLVx4MwstCHd9ataBLEDs7ScMwrWKQRML3SY71PHWGKiyR_VCPLnggpCh_-QMJw4w,,,11625515050495414981,24,laptops
HP ProBook 430 G5 13.3 I3-8130U 8GB 256GB Windows 11 Pro Grade C,eBay - risingsungaming,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:4039084155421246884,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,446.34",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTvvJ3jvjL90TBNBI2oPQvWS-xROKjCBLr2-Y6ChJoJPanlcjQaAshCMiFrfly8kRuEjkVPwsGGmCN54pi32KYgfx7koXHKHZ5oP0zBADjo6e3mBV-bmCiR,,,4039084155421246884,25,laptops
أبل ماك بوك اير 13 بوصة 2026 MDHH4 / 16GB / 512GB / أزرق سماوي Sky Blue — جديد,mushtryati.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:3259561733767224946,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 6,188.00",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQWQEtTe-ZfDJMpNneNMuGmzqCuBB9GGV6YyONuwchZho-Gsnnzh9spGbeGeBwVkALay-gpUgAMT4qCb-YVqvfo3kZKbHoGAmb8QAncPLI,4.9,3000.0,3259561733767224946,26,laptops
"All-in-One Desktop Computer With 23.8 Inch Full HD(1920X1080) Display IPS,Intel i7 7700 Processor/16GB RAM DDR4/512GB SSD/Windows 10 Pro/White",noon.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:2577203010343759322,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,909.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTjZuHSXygHcwg5dPmLpiIUDqxsXRZFZm-XtIhoUAwvJFkOY7rLNl4XaCxuSZNjcbIm6SgCxETrKdZvlsjNy6CZbgHn-4GJ-fSmZt-6D_9FtZclXveM6aub1A,,,2577203010343759322,27,laptops
"Fujitsu Lifebook T732 13"" Laptop Intel Core I5 3rd Gen-powers/cracked",eBay - jcs_computer_store,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:11811749546008422218,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 78.87,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRv8jVb1kltkXVoRy6y51qcjxo510oavQZbLXI8YeL0mMsVABEzwe8PLkmdB4f0Cz2zfppXEANGulXKz_xtG5yHvrL9Pv0npZXvCVXWCSYdkOgMbuPTYMDilg,,,11811749546008422218,28,laptops
"ASUS ExpertBook P3 G2 PM3606CHA Laptop – AMD Ryzen 7 8840HS 16"" WUXGA 16GB DDR5 RAM",Gear-up.me,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:7799684388167756006,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 4,918.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSCFgZLjrO37HOkpvM3LWqa7gYpakDq9qmNc0CP9IEziuw5PsZDSolw-k8eR5i_0IMcN5pWaU23B1dR9R4S796Z6U5BoKU1kE9MeVSBov_u_wl4UcDvpp0I,5.0,7.0,7799684388167756006,29,laptops
DELL Pro 14 Premium PA14250 Copilot+ PC Intel Core Ultra 5 Laptop 35.6 cm Full HD+ 16 GB LPDDR5x-SDRAM 512 GB SSD Wi-Fi 7,Microless.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:9537571929436982430,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 9,196.26",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRmj5BPQjI7cJFiwGKwyqlhH9Me1FdKxMY4xJ4cozHskRGBPI9GkU3KAjb3ywugxjJaeUeQfU7a1FXUcbRa7DZlESyq_9jnbICJftNi50A,4.3,216.0,9537571929436982430,30,laptops
Lot Of 2 Lenovo Thinkpad L380 Laptops I5-14500t Vpro 8th Gen 1.7ghz,eBay - juljulicampb,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:11007553421234000378,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,502.18",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTIkd4upoYeVmDPO_zwhUaiummASLBeTSV321tT4WkTygjazRhZggSfLydx-kUlvYpps4Ni-ruOBahzn1bT6mje6L7Xqmvttq57YupRQuFfrxk8JRx9Y_0fIA,,,11007553421234000378,31,laptops
"Σακίδιο πλάτης 24L Laptop 15,6” Bange 7267 γκρί",Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:3303400220883165995,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 315.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRmnsn-Ab9V6R9XPd4KpMhUmWh1aWVG8CjaFRuPl0jAn3Xgs4ZfSmzJHv72dVeC_nTnK7bS8kzj5tVEoMMLiOsGUN7S5F8XjxWWCFFjD2U,4.9,447.0,3303400220883165995,32,laptops
مجدد - لابتوب لاتيتيود 5410 بشاشة 14 بوصة، معالج كور i5-10210U/الجيل العاشر/رباعي النواة/ذاكرة RAM 8GB/قرص SSD سعة 512GB/ويندوز 11,noon.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:13086644360883168526,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 995.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRt1K4rszobRAerbRRA8OOIeM9P8lgVTEuoQx-wu9OhfLTvmV6iodA1P7_IHpCme_mpSmz-zd61zdAxE05eKy-bJcwOcym7M3dcauFi6kEC5ZqUC-cZ6z2EYg,,,13086644360883168526,33,laptops
"Custom Dell Latitude 5530 15.6"" Laptop Core I7 Min 1.70ghz Windows 11",eBay - reviveit.io,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:2607723690461917133,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,422.29",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSIN521mHQOFuEn47qzz8eeNsSAVWves6gBnPs_0qrcamL--Of1A1V7YyncmDromsjgqYT3smlZWlOqDGuYYTE8zB2AQyPbw_vl_Jih-CDeMcSySLf7-rYOgQ,,,2607723690461917133,34,laptops
أبل ماك بوك اير 13 بوصة 2026 MDHG4 / 24GB / 1TB / ميدنايت Midnight — جديد,mushtryati.com,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:8988181819188340926,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 8,563.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT6PPJZzjQA3K_ZM9vgKXxepaQapn7bhq_f2JLu_OxNoGUcVpxf8sGKn7MJgd7QHT1G_fSWmhcAuqMQF_GEjE9t9LGpyBTaLNH3NxU-dgg,4.9,3000.0,8988181819188340926,35,laptops
"Lenovo Thinkpad P14s G5 Amd Ryzen 7 14"" Oled 2.8k 96gb 4tb Laptop",eBay - captainnotebook,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:11259271220257125868,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 9,165.72",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcThMyNj0PKKT99VReiV_Ilv2d9fpAPfnMjP-JZm64sXz7KMo98ATLnJbTm3b0i1sqTGgg-oZvNp0_Jo9PxEjnDN8eQs197hKu2bV_UjxWab_HGcqDUg061s,,,11259271220257125868,36,laptops
Apple 11-inch iPad A16 Chip,Apple Education Store,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,catalogid:12673395922329641412,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,099.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQiKJk5HkQcTsMZvV5DX7puQ_zv9vXz7EBPA4BP-NFWSe_AODOAacNFV83qMlfhNXfcOLOUvP7mkwzIsPMIZ5hLom-p02R-qu_O-MFVHodckG0DPR7fQ29d,4.8,68000.0,12673395922329641412,37,laptops
ايباد اي 16 128 قيقا سلفر واي فاي,مؤسسة تكامل الاجهزه التجارية,"https://www.google.com/search?ibp=oshop&q=Laptop&prds=localAnnotatedOfferId:1,productid:15872998068368263151,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,349.00",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTWBLXM4e9P4qd0lKh7blohaKR4QoDLG1pKG7_1ifK71SL9RyhEFBR32f4DpLyW4aW7qixBUR24X3znUYdKBp06FgiSjbaUSjXbd78YCjg,,,15872998068368263151,38,laptops
